14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power III (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power III (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  III (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/18/22 7:50:00 AM;238.566;171.496;242.735;79;60.012;18;0.181;0.167;0.171;0.200;0.170;0.170;82;218.03;219.66;218.72
5/18/22 8:00:00 AM;240.281;177.913;262.526;83;60.007;18;0.183;0.168;0.173;0.190;0.170;0.180;86;217.49;218.98;218.01
5/18/22 8:10:00 AM;241.234;181.024;265.631;84;59.989;19;0.188;0.171;0.179;0.210;0.200;0.220;86;216.89;218.41;217.47
5/18/22 8:20:00 AM;248.856;191.524;261.750;85;60.000;19;0.189;0.173;0.180;0.200;0.190;0.190;88;217.64;219.17;218.24
5/18/22 8:30:00 AM;266.958;199.496;267.765;90;59.994;20;0.191;0.173;0.181;0.190;0.170;0.170;92;217.08;218.54;217.71
5/18/22 8:40:00 AM;243.902;180.829;265.825;84;60.013;19;0.193;0.172;0.182;0.200;0.170;0.180;87;217.21;218.61;217.65
5/18/22 8:50:00 AM;261.242;197.357;263.691;88;59.997;19;0.195;0.175;0.183;0.180;0.170;0.160;91;217.08;218.48;217.59
5/18/22 9:00:00 AM;271.722;204.746;265.825;90;60.001;21;0.197;0.177;0.185;0.220;0.210;0.210;93;216.22;217.64;216.83
5/18/22 9:10:00 AM;256.478;202.412;255.929;87;60.004;21;0.195;0.175;0.183;0.150;0.130;0.140;90;217.21;218.53;217.66
5/18/22 9:20:00 AM;265.624;217.384;247.004;89;59.987;21;0.195;0.176;0.182;0.170;0.150;0.160;92;216.90;218.10;217.39
5/18/22 9:30:00 AM;264.671;221.273;256.122;90;59.994;21;0.192;0.176;0.180;0.180;0.190;0.180;93;216.83;218.03;217.26
5/18/22 9:40:00 AM;261.050;220.884;261.750;91;60.006;21;0.192;0.177;0.181;0.190;0.180;0.180;93;216.81;217.96;217.19
5/18/22 9:50:00 AM;301.447;245.189;286.586;101;60.001;24;0.192;0.180;0.183;0.200;0.200;0.200;104;216.08;217.30;216.55
5/18/22 10:00:00 AM;263.528;220.690;272.228;92;60.001;21;0.192;0.185;0.184;0.200;0.220;0.190;94;215.68;216.82;216.00
5/18/22 10:10:00 AM;283.536;244.023;267.765;97;59.990;21;0.192;0.186;0.187;0.210;0.210;0.240;99;215.24;216.38;215.75
5/18/22 10:20:00 AM;282.964;241.300;271.064;97;59.990;21;0.197;0.191;0.192;0.240;0.240;0.240;99;215.31;216.49;215.84
5/18/22 10:30:00 AM;261.432;232.939;265.437;92;60.000;20;0.197;0.191;0.193;0.190;0.170;0.180;95;215.50;216.45;215.88
5/18/22 10:40:00 AM;251.333;261.522;259.034;94;60.012;20;0.195;0.191;0.193;0.180;0.170;0.180;96;215.66;216.42;215.97
5/18/22 10:50:00 AM;257.620;265.605;272.228;97;59.983;21;0.193;0.190;0.192;0.150;0.140;0.150;99;215.24;216.11;215.61
5/18/22 11:00:00 AM;256.858;259.189;268.347;95;59.984;21;0.190;0.187;0.189;0.180;0.180;0.170;98;215.26;216.09;215.64
5/18/22 11:10:00 AM;274.199;271.633;278.825;100;59.998;22;0.192;0.189;0.191;0.180;0.170;0.180;102;214.77;215.68;215.19
5/18/22 11:20:00 AM;272.675;264.828;286.586;99;59.993;22;0.195;0.195;0.195;0.210;0.220;0.210;102;214.20;215.06;214.55
5/18/22 11:30:00 AM;298.208;286.994;296.870;106;60.000;24;0.198;0.197;0.199;0.220;0.220;0.220;109;213.72;214.58;214.20
5/18/22 11:40:00 AM;305.258;291.077;295.318;108;60.011;24;0.198;0.199;0.199;0.180;0.200;0.190;110;213.67;214.66;214.34
5/18/22 11:50:00 AM;294.207;279.605;298.422;106;60.002;24;0.194;0.194;0.196;0.150;0.120;0.150;108;214.51;215.44;215.04
5/18/22 12:00:00 PM;307.164;289.327;301.915;109;60.004;25;0.194;0.194;0.197;0.200;0.220;0.200;112;214.60;215.61;215.26
5/18/22 12:10:00 PM;309.069;286.216;304.049;108;59.988;24;0.192;0.191;0.191;0.180;0.170;0.180;111;213.85;214.85;214.48
5/18/22 12:20:00 PM;307.735;270.855;294.930;105;59.995;24;0.186;0.186;0.186;0.190;0.190;0.190;108;213.21;214.32;213.87
5/18/22 12:30:00 PM;324.885;283.689;305.796;110;59.999;26;0.186;0.187;0.186;0.190;0.190;0.190;113;213.35;214.57;214.12
5/18/22 12:40:00 PM;305.449;293.994;307.542;109;60.008;25;0.186;0.189;0.187;0.180;0.190;0.190;112;213.48;214.46;214.01
5/18/22 12:50:00 PM;318.597;294.383;309.676;111;59.988;26;0.187;0.188;0.187;0.160;0.130;0.150;114;213.99;215.12;214.57
5/18/22 1:00:00 PM;309.450;277.661;292.213;106;60.000;25;0.185;0.186;0.186;0.150;0.140;0.150;109;213.54;214.74;214.28
5/18/22 1:10:00 PM;297.827;281.161;299.975;106;60.001;25;0.183;0.184;0.183;0.160;0.130;0.140;109;213.81;214.88;214.42
5/18/22 1:20:00 PM;329.267;275.716;292.795;107;59.986;25;0.181;0.181;0.183;0.190;0.200;0.210;111;212.97;214.38;213.83
5/18/22 1:30:00 PM;301.066;246.745;275.721;99;59.998;23;0.176;0.175;0.178;0.170;0.150;0.160;102;213.01;214.40;213.82
5/18/22 1:40:00 PM;327.362;259.382;292.407;105;59.997;24;0.176;0.173;0.176;0.180;0.180;0.170;108;212.06;213.59;213.08
5/18/22 1:50:00 PM;310.594;249.467;278.049;100;59.997;22;0.179;0.177;0.177;0.180;0.180;0.170;103;211.77;213.28;212.74
5/18/22 2:00:00 PM;314.405;272.800;295.512;105;60.005;24;0.179;0.173;0.177;0.200;0.190;0.200;108;211.63;213.03;212.53
5/18/22 2:10:00 PM;335.174;287.383;313.945;112;59.994;25;0.180;0.173;0.182;0.190;0.170;0.220;115;212.07;213.66;213.22
5/18/22 2:20:00 PM;328.315;263.272;323.647;109;59.995;25;0.177;0.168;0.179;0.160;0.120;0.150;112;211.89;213.64;212.95
5/18/22 2:30:00 PM;347.751;272.022;343.438;114;59.990;26;0.175;0.167;0.176;0.170;0.170;0.160;118;211.43;213.33;212.50
5/18/22 2:40:00 PM;323.360;248.300;329.274;107;59.996;23;0.176;0.168;0.177;0.190;0.200;0.200;110;211.07;212.91;212.04
5/18/22 2:50:00 PM;342.225;268.328;342.662;113;60.007;26;0.179;0.169;0.179;0.190;0.150;0.180;117;211.12;212.92;212.20
5/18/22 3:00:00 PM;348.322;295.938;354.304;119;60.006;27;0.180;0.173;0.181;0.170;0.190;0.170;122;211.36;213.05;212.41
5/18/22 3:10:00 PM;328.315;320.243;354.110;119;59.989;26;0.183;0.179;0.187;0.200;0.210;0.220;122;210.27;211.58;211.20
5/18/22 3:20:00 PM;368.330;307.994;370.215;124;59.992;28;0.186;0.178;0.186;0.220;0.190;0.200;128;210.41;212.08;211.57
5/18/22 3:30:00 PM;369.473;315.188;369.050;125;59.998;28;0.185;0.178;0.186;0.150;0.140;0.160;129;210.78;212.49;212.01
5/18/22 3:40:00 PM;358.993;309.355;379.916;124;59.994;28;0.184;0.176;0.187;0.160;0.160;0.180;128;210.54;212.27;211.63
5/18/22 3:50:00 PM;377.095;311.299;379.916;127;59.998;29;0.184;0.176;0.189;0.180;0.180;0.200;131;210.86;212.78;212.18
5/18/22 4:00:00 PM;356.706;318.493;377.394;125;60.004;27;0.181;0.176;0.188;0.170;0.190;0.190;129;210.71;212.41;211.82
5/18/22 4:10:00 PM;369.473;317.327;396.797;129;60.007;29;0.180;0.177;0.185;0.180;0.180;0.190;133;211.47;213.38;212.66
5/18/22 4:20:00 PM;369.092;330.743;385.349;129;59.997;29;0.183;0.183;0.189;0.190;0.210;0.200;133;210.86;212.63;212.11
5/18/22 4:30:00 PM;358.993;320.049;376.424;126;59.987;28;0.185;0.185;0.191;0.200;0.190;0.190;129;210.79;212.63;212.15
5/18/22 4:40:00 PM;364.328;316.743;390.976;128;60.001;29;0.182;0.180;0.188;0.140;0.120;0.150;132;211.71;213.67;213.09
5/18/22 4:50:00 PM;347.941;313.632;370.215;124;60.003;28;0.178;0.179;0.185;0.140;0.140;0.140;127;212.05;213.94;213.51
5/18/22 5:00:00 PM;365.091;312.077;389.424;127;60.008;30;0.177;0.175;0.185;0.150;0.140;0.170;131;212.25;214.26;213.55
5/18/22 5:10:00 PM;351.181;314.605;365.364;123;59.996;28;0.176;0.173;0.184;0.190;0.190;0.210;127;211.94;213.79;213.32
5/18/22 5:20:00 PM;354.610;309.160;379.140;125;59.994;29;0.172;0.171;0.184;0.190;0.170;0.200;128;212.09;214.09;213.51
5/18/22 5:30:00 PM;333.841;303.327;360.901;120;60.007;28;0.175;0.173;0.185;0.180;0.170;0.180;123;212.45;214.43;213.82
5/18/22 5:40:00 PM;330.030;301.771;325.005;115;59.997;26;0.175;0.174;0.185;0.170;0.170;0.180;118;212.33;214.28;213.92
5/18/22 5:50:00 PM;303.924;273.966;313.945;107;60.004;24;0.176;0.174;0.185;0.190;0.180;0.190;110;212.77;214.76;214.32
5/18/22 6:00:00 PM;327.171;295.549;323.453;114;60.010;26;0.176;0.172;0.183;0.170;0.170;0.170;117;213.64;215.73;215.36
5/18/22 6:10:00 PM;314.405;292.438;317.244;112;59.997;26;0.174;0.169;0.179;0.140;0.140;0.140;115;214.46;216.48;216.10
5/18/22 6:20:00 PM;298.017;305.466;341.886;114;59.995;26;0.174;0.167;0.182;0.190;0.190;0.220;118;214.48;216.28;215.76
5/18/22 6:30:00 PM;288.490;286.800;334.125;110;59.998;25;0.172;0.166;0.182;0.190;0.180;0.190;113;214.86;216.67;216.09
5/18/22 6:40:00 PM;272.484;267.550;324.811;105;59.992;24;0.178;0.173;0.188;0.210;0.210;0.220;108;215.95;217.83;217.13
5/18/22 6:50:00 PM;270.578;269.883;320.154;105;60.011;24;0.182;0.175;0.192;0.190;0.170;0.200;108;216.55;218.43;217.74
5/18/22 7:00:00 PM;288.490;284.855;333.348;111;60.006;25;0.183;0.177;0.192;0.170;0.170;0.170;114;216.86;218.72;218.14
5/18/22 7:10:00 PM;257.812;249.661;300.363;99;59.997;22;0.180;0.173;0.187;0.150;0.130;0.150;102;217.13;219.09;218.49
5/18/22 7:20:00 PM;272.675;269.494;306.378;104;59.994;23;0.179;0.173;0.185;0.180;0.170;0.180;107;217.04;218.89;218.32
5/18/22 7:30:00 PM;267.149;231.578;273.780;94;59.991;21;0.179;0.174;0.185;0.170;0.180;0.170;97;216.42;218.49;217.94
5/18/22 7:40:00 PM;256.668;214.079;264.855;90;60.011;21;0.178;0.172;0.183;0.160;0.150;0.160;93;216.90;219.05;218.37
5/18/22 7:50:00 PM;253.239;217.579;263.691;90;60.024;20;0.177;0.171;0.182;0.180;0.160;0.170;92;216.82;219.00;218.33
5/18/22 8:00:00 PM;239.710;205.134;262.720;87;60.002;19;0.179;0.172;0.183;0.190;0.180;0.190;89;217.54;219.68;218.95
5/18/22 8:10:00 PM;231.897;196.968;261.362;85;59.974;19;0.180;0.171;0.184;0.160;0.130;0.160;87;217.49;219.67;218.90
5/18/22 8:20:00 PM;241.043;201.635;266.019;87;59.996;19;0.180;0.170;0.180;0.190;0.180;0.180;90;217.61;219.85;218.98
5/18/22 8:30:00 PM;261.432;216.606;267.183;91;59.985;21;0.179;0.169;0.179;0.180;0.160;0.170;94;217.24;219.54;218.89
5/18/22 8:40:00 PM;231.135;190.746;256.317;83;60.006;19;0.176;0.163;0.173;0.180;0.150;0.170;86;217.77;220.17;219.31
5/18/22 8:50:00 PM;228.277;197.357;254.183;83;59.996;20;0.177;0.163;0.171;0.200;0.170;0.180;86;217.58;220.07;219.21
