14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L1 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L2 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L3 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L1 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L2 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L3 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L1 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L2 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L3 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/20/22 3:30:00 PM;379.382;381.492;496.142;42;46;59;60.001;18;3;14;0.319;0.521;0.317;0.140;0.170;0.140;46;46;61;209.65;211.69;210.52
5/20/22 3:40:00 PM;376.142;375.270;481.590;42;46;58;60.003;17;4;13;0.320;0.521;0.318;0.200;0.220;0.220;46;46;59;210.46;212.50;211.49
5/20/22 3:50:00 PM;374.809;375.465;471.112;42;45;56;60.003;17;4;13;0.321;0.522;0.319;0.200;0.200;0.190;46;46;58;210.39;212.42;211.45
5/20/22 4:00:00 PM;388.719;401.520;480.231;44;48;57;60.004;16;6;14;0.321;0.522;0.318;0.150;0.200;0.160;47;49;59;210.17;212.15;211.32
5/20/22 4:10:00 PM;364.328;380.909;472.082;41;46;56;59.992;16;4;13;0.194;0.269;0.206;0.170;0.190;0.190;44;46;58;209.72;211.64;210.65
5/20/22 4:20:00 PM;331.745;372.159;427.648;38;45;51;60.001;13;4;13;0.196;0.270;0.208;0.190;0.190;0.180;40;45;52;210.07;211.77;211.13
5/20/22 4:30:00 PM;362.995;404.436;447.440;42;49;53;59.991;13;6;14;0.195;0.270;0.206;0.160;0.180;0.160;44;49;55;209.60;211.31;210.73
5/20/22 4:40:00 PM;358.993;391.214;439.096;42;47;52;59.993;13;6;14;0.183;0.197;0.186;0.160;0.150;0.170;44;48;54;210.68;212.51;211.84
5/20/22 4:50:00 PM;359.946;385.381;423.574;42;47;50;59.999;13;7;13;0.260;0.279;0.188;0.530;0.570;0.240;44;47;52;211.12;213.02;212.48
5/20/22 5:00:00 PM;335.174;385.187;423.768;39;47;50;60.013;12;5;15;0.261;0.280;0.190;0.200;0.210;0.210;41;47;52;211.46;213.25;212.65
5/20/22 5:10:00 PM;363.376;400.353;437.738;42;48;52;59.996;13;6;14;0.261;0.280;0.190;0.180;0.210;0.190;44;49;54;211.04;212.86;212.31
5/20/22 5:20:00 PM;363.757;376.826;413.678;42;45;50;60.013;13;7;12;0.259;0.280;0.189;0.160;0.180;0.170;44;46;51;211.01;212.97;212.49
5/20/22 5:30:00 PM;343.940;366.326;409.797;40;44;49;60.005;13;6;12;0.261;0.283;0.191;0.190;0.240;0.170;42;45;51;211.65;213.49;212.90
5/20/22 5:40:00 PM;362.995;362.437;438.320;42;44;53;59.992;15;5;12;0.259;0.281;0.186;0.150;0.160;0.170;44;44;54;211.69;213.91;213.05
5/20/22 5:50:00 PM;363.947;342.410;436.380;42;42;53;60.014;17;5;11;0.258;0.280;0.185;0.170;0.180;0.170;45;42;54;213.49;215.78;214.76
5/20/22 6:00:00 PM;342.606;351.743;430.365;40;43;52;60.011;15;4;13;0.260;0.282;0.191;0.210;0.240;0.230;42;44;54;214.01;216.18;215.25
5/20/22 6:10:00 PM;335.174;339.882;415.036;39;42;50;59.997;14;4;12;0.260;0.282;0.192;0.170;0.180;0.200;41;42;52;213.82;215.95;215.01
5/20/22 6:20:00 PM;348.513;352.909;406.693;41;43;49;60.005;12;7;12;0.258;0.281;0.189;0.130;0.160;0.130;43;44;51;214.08;216.16;215.49
5/20/22 6:30:00 PM;302.400;316.160;375.648;35;39;46;60.018;12;4;11;0.260;0.284;0.193;0.210;0.240;0.210;37;39;47;214.09;216.17;215.39
5/20/22 6:40:00 PM;299.542;304.299;356.050;35;37;44;59.998;11;5;10;0.261;0.284;0.194;0.170;0.170;0.180;37;38;45;214.45;216.70;215.95
5/20/22 6:50:00 PM;296.112;335.993;360.319;36;41;44;59.983;9;6;12;0.177;0.200;0.185;0.150;0.170;0.130;37;42;45;214.67;216.61;216.14
5/20/22 7:00:00 PM;290.205;314.993;339.751;35;39;41;59.997;9;6;10;0.176;0.200;0.184;0.190;0.210;0.200;36;39;43;214.68;216.68;216.23
5/20/22 7:10:00 PM;286.013;315.577;339.945;34;39;41;60.004;9;5;11;0.188;0.208;0.195;0.270;0.280;0.280;36;39;43;214.84;216.84;216.33
5/20/22 7:20:00 PM;290.205;317.132;337.617;35;39;41;60.004;9;6;11;0.189;0.210;0.196;0.180;0.200;0.180;36;40;42;215.32;217.24;216.72
5/20/22 7:30:00 PM;255.335;265.217;290.855;31;33;35;59.982;8;5;8;0.188;0.204;0.197;0.170;0.180;0.180;32;33;37;216.33;218.47;217.94
5/20/22 7:40:00 PM;239.329;237.412;256.317;29;29;32;59.994;7;6;6;0.189;0.206;0.198;0.170;0.190;0.190;30;30;32;216.04;218.41;217.87
5/20/22 7:50:00 PM;226.943;234.106;226.048;28;29;28;60.008;5;6;6;0.187;0.206;0.197;0.140;0.180;0.150;28;29;29;216.99;219.22;218.85
5/20/22 8:00:00 PM;229.039;237.800;224.496;28;29;28;60.000;4;7;6;0.182;0.199;0.190;0.140;0.140;0.140;29;30;28;216.87;219.04;218.72
5/20/22 8:10:00 PM;225.037;235.662;221.973;28;29;28;60.001;5;7;6;0.182;0.199;0.187;0.170;0.180;0.170;28;30;28;217.43;219.60;219.30
5/20/22 8:20:00 PM;230.944;242.856;220.809;29;30;27;60.002;5;8;6;0.182;0.198;0.188;0.140;0.140;0.140;29;31;28;217.56;219.75;219.39
5/20/22 8:30:00 PM;230.563;238.773;215.958;29;29;27;59.993;4;8;6;0.176;0.189;0.182;0.130;0.130;0.130;29;30;27;216.73;219.00;218.63
5/20/22 8:40:00 PM;219.702;212.329;197.913;27;26;25;60.005;4;8;4;0.173;0.187;0.179;0.120;0.120;0.120;28;27;25;217.22;219.67;219.16
5/20/22 8:50:00 PM;221.798;216.995;197.719;28;26;25;60.000;4;8;4;0.172;0.184;0.178;0.110;0.110;0.120;28;27;25;217.64;220.13;219.53
5/20/22 9:00:00 PM;224.466;212.134;194.615;28;26;25;60.005;4;8;4;0.166;0.177;0.172;0.110;0.110;0.110;28;27;25;218.55;221.28;220.75
5/20/22 9:10:00 PM;218.559;205.718;193.450;27;25;24;59.991;5;8;4;0.148;0.159;0.153;0.150;0.160;0.150;28;26;25;218.28;221.01;220.38
5/20/22 9:20:00 PM;211.127;202.412;188.794;26;24;24;60.005;5;8;4;0.142;0.152;0.148;0.120;0.120;0.120;27;26;24;218.28;221.10;220.39
5/20/22 9:30:00 PM;215.129;209.801;187.241;27;25;24;60.009;4;9;4;0.142;0.151;0.145;0.170;0.170;0.160;27;27;24;218.60;221.50;220.74
5/20/22 9:40:00 PM;216.082;210.579;188.406;27;25;24;60.010;4;9;4;0.139;0.146;0.140;0.140;0.140;0.140;27;27;24;219.21;222.16;221.41
5/20/22 9:50:00 PM;203.124;197.940;188.018;25;24;24;60.001;5;8;4;0.140;0.144;0.140;0.150;0.160;0.150;26;25;24;219.52;222.51;221.66
5/20/22 10:00:00 PM;212.080;204.357;186.271;27;25;24;60.002;4;8;4;0.138;0.142;0.138;0.110;0.110;0.110;27;26;24;219.96;223.00;222.12
5/20/22 10:10:00 PM;212.842;201.635;185.495;27;24;24;59.991;5;8;4;0.256;0.261;0.687;0.560;0.570;1.570;27;26;24;219.68;222.78;221.89
5/20/22 10:20:00 PM;204.268;193.662;183.361;26;24;23;59.998;5;7;4;0.257;0.261;0.687;0.150;0.150;0.160;26;25;24;219.67;222.83;221.89
5/20/22 10:30:00 PM;207.316;201.246;183.943;26;24;23;59.998;4;8;4;0.265;0.268;0.688;0.280;0.270;0.240;26;26;24;219.67;222.87;221.95
5/20/22 10:40:00 PM;208.841;204.357;183.749;26;25;23;59.998;4;9;4;0.268;0.271;0.689;0.210;0.200;0.210;27;26;24;219.42;222.65;221.70
5/20/22 10:50:00 PM;201.790;195.218;183.361;25;24;23;60.003;5;8;4;0.270;0.272;0.689;0.190;0.180;0.170;26;25;24;219.58;222.72;221.76
5/20/22 11:00:00 PM;207.126;198.718;182.391;26;24;23;60.003;5;8;4;0.272;0.275;0.689;0.200;0.200;0.200;26;25;24;219.80;222.97;222.04
5/20/22 11:10:00 PM;208.650;199.885;181.809;26;24;23;60.006;4;8;4;0.273;0.275;0.689;0.180;0.170;0.170;27;26;24;220.52;223.76;222.84
5/20/22 11:20:00 PM;197.789;188.024;182.197;25;23;23;59.998;5;7;4;0.274;0.276;0.689;0.150;0.160;0.160;25;24;24;220.54;223.74;222.76
5/20/22 11:30:00 PM;205.220;197.357;175.599;26;24;22;60.004;4;8;4;0.275;0.278;0.689;0.190;0.210;0.190;26;25;23;219.25;222.49;221.60
5/20/22 11:40:00 PM;204.268;203.190;171.137;26;24;22;60.005;4;8;4;0.275;0.278;0.690;0.150;0.160;0.160;26;26;22;219.03;222.17;221.29
5/20/22 11:50:00 PM;190.548;189.190;177.346;24;23;22;60.000;5;7;4;0.275;0.278;0.690;0.140;0.150;0.140;24;24;23;219.32;222.46;221.45
5/21/22 12:00:00 AM;181.973;168.385;165.510;23;21;21;60.008;4;6;3;0.276;0.279;0.690;0.180;0.180;0.180;23;22;21;220.52;223.77;222.69
5/21/22 12:10:00 AM;177.972;156.913;160.465;22;19;21;60.001;4;6;2;0.189;0.189;0.185;0.160;0.170;0.190;23;20;21;220.86;224.15;223.09
5/21/22 12:20:00 AM;138.147;117.831;135.435;17;15;17;60.004;4;3;1;0.193;0.194;0.189;0.200;0.210;0.210;18;15;18;220.54;223.83;222.64
5/21/22 12:30:00 AM;136.051;106.164;118.748;17;13;15;59.998;3;4;0;0.179;0.183;0.181;0.170;0.180;0.170;17;14;15;220.56;223.85;222.63
5/21/22 12:40:00 AM;131.478;98.775;117.584;16;12;15;60.004;3;3;0;0.175;0.180;0.178;0.160;0.160;0.170;17;13;15;220.21;223.55;222.33
5/21/22 12:50:00 AM;130.906;99.942;117.972;16;12;15;60.005;3;3;0;0.170;0.177;0.175;0.130;0.140;0.130;17;13;15;221.30;224.63;223.38
5/21/22 1:00:00 AM;134.717;104.220;116.613;17;13;15;59.997;3;4;0;0.166;0.173;0.173;0.150;0.160;0.170;17;13;15;221.65;224.96;223.84
5/21/22 1:10:00 AM;123.666;96.831;116.225;15;12;15;59.992;4;3;0;0.164;0.174;0.173;0.160;0.180;0.180;16;12;15;221.83;225.10;223.90
5/21/22 1:20:00 AM;132.050;105.386;115.255;17;13;15;60.007;3;4;0;0.166;0.174;0.173;0.170;0.160;0.160;17;14;15;221.99;225.16;224.08
5/21/22 1:30:00 AM;130.716;103.831;116.031;16;13;15;60.014;3;4;0;0.161;0.169;0.170;0.140;0.160;0.150;17;13;15;222.35;225.48;224.33
5/21/22 1:40:00 AM;124.618;97.609;115.643;16;12;15;59.999;4;3;0;0.163;0.172;0.172;0.170;0.190;0.180;16;13;15;222.45;225.62;224.43
5/21/22 1:50:00 AM;133.002;102.470;115.255;17;13;15;59.998;3;4;0;0.164;0.173;0.174;0.160;0.160;0.170;17;13;15;221.39;224.47;223.40
5/21/22 2:00:00 AM;123.284;94.887;115.061;15;12;15;59.995;3;3;0;0.162;0.170;0.171;0.150;0.150;0.150;16;12;15;221.08;224.03;222.89
5/21/22 2:10:00 AM;128.048;97.414;113.315;16;12;15;60.002;3;3;0;0.168;0.177;0.175;0.220;0.230;0.220;16;12;15;220.89;223.88;222.75
5/21/22 2:20:00 AM;128.048;99.553;111.375;16;12;14;60.017;3;4;0;0.166;0.174;0.172;0.180;0.180;0.180;16;13;14;221.43;224.44;223.35
5/21/22 2:30:00 AM;119.473;92.164;111.375;15;11;14;59.992;3;3;0;0.167;0.174;0.172;0.180;0.180;0.170;15;12;14;222.07;225.11;223.93
5/21/22 2:40:00 AM;129.954;104.025;111.569;16;13;15;60.001;3;4;0;0.172;0.179;0.176;0.210;0.210;0.210;17;13;15;222.02;224.96;223.93
5/21/22 2:50:00 AM;122.713;92.553;111.763;15;12;15;60.003;3;3;0;0.176;0.180;0.177;0.180;0.160;0.160;16;12;15;222.62;225.51;224.40
5/21/22 3:00:00 AM;123.475;90.414;111.375;15;11;14;59.991;3;3;0;0.180;0.183;0.180;0.200;0.200;0.200;16;12;14;221.99;224.84;223.75
5/21/22 3:10:00 AM;128.048;97.220;110.210;16;12;14;60.016;3;4;0;0.185;0.186;0.182;0.220;0.210;0.200;16;13;14;221.99;224.81;223.71
5/21/22 3:20:00 AM;118.902;90.220;109.628;15;11;14;59.996;4;3;0;0.186;0.187;0.183;0.180;0.180;0.170;15;12;14;222.50;225.34;224.22
5/21/22 3:30:00 AM;119.092;91.970;110.210;15;11;14;60.007;4;3;0;0.188;0.189;0.186;0.180;0.190;0.190;15;12;14;221.60;224.40;223.29
5/21/22 3:40:00 AM;118.140;89.637;111.763;15;11;15;60.007;3;3;0;0.188;0.187;0.184;0.160;0.160;0.160;15;12;15;221.87;224.67;223.51
5/21/22 3:50:00 AM;118.902;88.081;111.375;15;11;14;60.001;3;3;0;0.186;0.186;0.182;0.130;0.130;0.130;15;11;14;222.10;224.85;223.73
5/21/22 4:00:00 AM;125.190;93.525;110.016;16;12;14;60.025;3;3;0;0.191;0.190;0.189;0.210;0.210;0.230;16;12;14;222.99;225.80;224.70
5/21/22 4:10:00 AM;118.521;86.914;110.210;15;11;14;59.993;3;3;0;0.194;0.193;0.194;0.250;0.250;0.260;15;11;14;222.45;225.17;223.99
5/21/22 4:20:00 AM;118.521;91.192;110.016;15;11;14;60.013;3;3;0;0.193;0.191;0.192;0.160;0.150;0.150;15;12;14;222.20;224.85;223.72
5/21/22 4:30:00 AM;121.379;92.748;110.210;15;11;14;59.998;3;3;0;0.192;0.191;0.192;0.160;0.180;0.160;16;12;14;222.49;225.11;223.93
5/21/22 4:40:00 AM;121.569;92.359;109.628;15;11;14;60.007;3;3;0;0.190;0.190;0.190;0.190;0.200;0.190;16;12;14;222.70;225.31;224.18
5/21/22 4:50:00 AM;116.615;87.109;108.270;15;11;14;60.001;3;3;0;0.187;0.189;0.188;0.130;0.140;0.130;15;11;14;223.42;226.04;224.84
5/21/22 5:00:00 AM;116.996;87.109;108.658;15;11;14;60.014;4;3;0;0.184;0.185;0.185;0.160;0.150;0.150;15;11;14;223.57;226.15;224.99
5/21/22 5:10:00 AM;124.618;92.553;108.076;16;11;14;59.994;3;3;0;0.181;0.187;0.189;0.190;0.220;0.240;16;12;14;223.02;225.59;224.47
5/21/22 5:20:00 AM;118.902;88.470;107.688;15;11;14;59.996;4;3;0;0.179;0.187;0.190;0.160;0.180;0.180;15;11;14;222.76;225.28;224.15
5/21/22 5:30:00 AM;116.806;90.803;108.658;15;11;14;60.012;4;3;0;0.177;0.183;0.187;0.150;0.140;0.150;15;12;14;223.49;225.96;224.86
5/21/22 5:40:00 AM;120.236;91.776;108.658;15;11;14;60.000;3;3;0;0.180;0.186;0.190;0.190;0.200;0.190;16;12;14;223.35;225.72;224.65
5/21/22 5:50:00 AM;117.377;87.303;109.046;15;11;14;60.000;3;3;0;0.183;0.190;0.193;0.180;0.190;0.190;15;11;14;223.40;225.70;224.62
5/21/22 6:00:00 AM;118.711;85.359;113.509;15;11;15;60.006;4;3;0;0.178;0.187;0.188;0.160;0.170;0.170;15;11;15;224.07;226.43;225.28
5/21/22 6:10:00 AM;119.092;85.359;113.897;15;11;15;59.998;4;3;0;0.168;0.179;0.180;0.170;0.190;0.200;15;11;15;223.74;226.02;224.93
5/21/22 6:20:00 AM;124.809;96.637;113.509;16;12;15;60.011;3;4;0;0.170;0.181;0.181;0.180;0.180;0.170;16;13;15;223.58;225.84;224.83
5/21/22 6:30:00 AM;118.330;89.248;114.479;15;11;15;59.990;4;3;0;0.170;0.181;0.182;0.160;0.180;0.170;15;12;15;222.92;225.14;224.16
5/21/22 6:40:00 AM;118.330;86.331;115.449;15;11;15;60.015;4;3;0;0.167;0.178;0.179;0.150;0.160;0.160;15;11;15;222.82;224.89;223.89
5/21/22 6:50:00 AM;118.140;84.387;114.867;15;11;15;60.032;4;2;0;0.169;0.180;0.182;0.160;0.170;0.170;15;11;15;222.88;224.83;223.92
5/21/22 7:00:00 AM;124.618;90.998;103.807;16;11;13;60.000;3;3;0;0.169;0.181;0.182;0.170;0.160;0.160;16;12;13;222.72;224.71;223.80
5/21/22 7:10:00 AM;116.806;83.998;97.210;15;10;13;59.990;4;3;0;0.199;0.190;0.197;0.350;0.280;0.320;15;11;13;222.05;223.88;223.01
5/21/22 7:20:00 AM;115.662;83.220;97.210;14;10;13;60.015;3;3;0;0.232;0.211;0.251;0.390;0.330;0.470;15;11;13;222.36;224.20;223.32
5/21/22 7:30:00 AM;114.710;83.998;97.016;14;10;13;59.999;3;3;0;0.254;0.231;0.259;0.370;0.340;0.280;15;11;13;222.02;223.72;222.84
5/21/22 7:40:00 AM;122.903;80.887;89.449;15;10;11;60.008;3;4;0;0.259;0.238;0.260;0.270;0.280;0.210;16;10;12;221.92;223.66;222.87
5/21/22 7:50:00 AM;118.711;84.387;94.688;15;10;12;60.026;4;3;5;0.259;0.237;0.259;0.160;0.170;0.170;15;11;12;222.06;223.81;222.92
5/21/22 8:00:00 AM;117.759;87.303;97.792;15;11;13;59.983;4;3;0;0.259;0.237;0.259;0.160;0.150;0.160;15;11;13;222.12;223.80;223.01
5/21/22 8:10:00 AM;124.047;81.665;110.404;15;10;14;60.001;5;3;3;0.258;0.235;0.256;0.150;0.140;0.140;16;10;14;221.57;223.29;222.40
5/21/22 8:20:00 AM;140.243;86.914;122.628;17;11;16;60.010;6;3;0;0.257;0.233;0.255;0.130;0.130;0.130;18;11;16;221.25;222.95;222.05
5/21/22 8:30:00 AM;124.237;74.276;119.718;15;9;15;60.036;6;3;0;0.258;0.234;0.257;0.200;0.210;0.210;16;10;15;220.84;222.46;221.44
5/21/22 8:40:00 AM;72.217;49.582;95.658;8;6;12;60.006;4;1;2;0.262;0.237;0.259;0.230;0.210;0.200;9;6;12;220.51;221.99;220.93
5/21/22 8:50:00 AM;74.504;52.693;95.658;8;7;12;60.030;4;0;0;0.262;0.236;0.258;0.150;0.150;0.140;10;7;12;221.19;222.66;221.62
5/21/22 9:00:00 AM;72.789;49.582;95.464;8;6;12;59.979;5;0;1;0.262;0.238;0.260;0.190;0.200;0.210;9;6;12;220.33;221.77;220.59
5/21/22 9:10:00 AM;70.693;48.415;95.464;8;6;12;60.001;4;0;0;0.246;0.230;0.248;0.160;0.170;0.170;9;6;12;219.91;221.31;220.13
5/21/22 9:20:00 AM;72.027;48.999;96.046;8;6;12;60.004;4;1;0;0.218;0.212;0.192;0.180;0.180;0.180;9;6;12;220.15;221.42;220.23
5/21/22 9:30:00 AM;73.932;51.915;96.822;8;7;12;59.999;4;0;0;0.185;0.187;0.176;0.140;0.140;0.130;9;7;12;220.62;222.00;220.85
5/21/22 9:40:00 AM;69.740;48.415;95.852;8;6;12;60.005;4;0;0;0.177;0.178;0.177;0.210;0.220;0.220;9;6;12;220.52;221.83;220.71
5/21/22 9:50:00 AM;70.693;51.915;96.434;8;7;12;60.004;4;0;0;0.177;0.178;0.177;0.160;0.170;0.160;9;7;12;220.14;221.49;220.27
5/21/22 10:00:00 AM;74.313;56.387;96.628;8;7;12;59.992;4;0;0;0.178;0.180;0.179;0.180;0.180;0.190;9;7;12;218.97;220.31;219.17
5/21/22 10:10:00 AM;70.312;50.554;97.598;8;6;12;59.990;4;0;0;0.182;0.186;0.183;0.200;0.220;0.200;9;6;12;218.79;220.12;218.93
5/21/22 10:20:00 AM;72.789;50.749;97.986;8;6;12;60.002;4;0;0;0.185;0.190;0.187;0.180;0.190;0.190;9;6;12;218.58;219.94;218.79
5/21/22 10:30:00 AM;75.266;52.693;99.344;9;7;13;60.011;4;0;0;0.183;0.187;0.184;0.170;0.170;0.170;10;7;13;219.40;220.80;219.67
5/21/22 10:40:00 AM;71.074;49.776;99.150;8;6;13;59.995;4;0;0;0.178;0.186;0.184;0.190;0.200;0.200;9;6;13;218.54;220.02;218.81
5/21/22 10:50:00 AM;75.076;54.443;99.733;8;7;13;59.995;4;0;0;0.179;0.186;0.185;0.160;0.160;0.160;9;7;13;218.93;220.44;219.27
5/21/22 11:00:00 AM;77.743;55.998;99.538;9;7;13;59.999;4;0;0;0.176;0.183;0.180;0.160;0.160;0.160;10;7;13;218.58;220.05;218.83
5/21/22 11:10:00 AM;72.217;50.554;99.344;8;6;13;59.982;5;0;0;0.183;0.189;0.186;0.230;0.230;0.230;9;6;13;218.32;219.88;218.63
5/21/22 11:20:00 AM;78.506;53.471;99.538;9;7;13;60.006;4;2;0;0.185;0.199;0.190;0.200;0.270;0.220;10;7;13;218.66;220.16;218.98
