7 May 2022 - 14 May 2022
Date/time;1000KVAFIMEED7_20220514_160405_10m_STD.Current L1 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Current L2 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Current L3 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Active power III (kW);1000KVAFIMEED7_20220514_160405_10m_STD.Frequency (Hz);1000KVAFIMEED7_20220514_160405_10m_STD.Inductive power III (kvarL);1000KVAFIMEED7_20220514_160405_10m_STD.Plt L1;1000KVAFIMEED7_20220514_160405_10m_STD.Plt L2;1000KVAFIMEED7_20220514_160405_10m_STD.Plt L3;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L1;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L2;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L3;1000KVAFIMEED7_20220514_160405_10m_STD.Apparent power  III (kVA);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L12 (V);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L23 (V);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L31 (V)
5/13/22 10:00:00 PM;178.544;191.524;156.390;68;60.032;9;0.206;0.222;0.213;0.370;0.410;0.350;70;228.99;229.92;227.74
5/13/22 10:10:00 PM;200.266;209.607;175.599;76;60.004;11;0.216;0.236;0.217;0.280;0.320;0.250;77;228.44;229.34;227.08
5/13/22 10:20:00 PM;176.447;195.218;154.062;68;59.990;8;0.221;0.243;0.221;0.210;0.250;0.210;69;229.00;230.02;227.70
5/13/22 10:30:00 PM;168.444;186.663;144.942;65;60.001;8;0.247;0.265;0.227;0.390;0.390;0.270;66;228.99;230.03;227.74
5/13/22 10:40:00 PM;172.446;191.912;149.405;67;60.004;9;0.251;0.269;0.230;0.220;0.230;0.210;68;229.05;230.19;227.80
5/13/22 10:50:00 PM;171.112;186.857;139.703;65;59.999;7;0.252;0.269;0.231;0.180;0.190;0.200;66;229.59;230.77;228.31
5/13/22 11:00:00 PM;178.162;184.329;145.136;66;60.003;10;0.253;0.270;0.232;0.200;0.200;0.210;67;228.98;230.18;227.71
5/13/22 11:10:00 PM;162.537;171.885;137.569;62;59.998;6;0.255;0.272;0.234;0.200;0.210;0.210;62;229.21;230.35;227.95
5/13/22 11:20:00 PM;178.353;188.996;146.689;67;60.002;9;0.254;0.271;0.233;0.160;0.160;0.170;68;229.26;230.44;228.01
5/13/22 11:30:00 PM;172.446;179.468;137.375;64;60.008;8;0.254;0.271;0.232;0.150;0.130;0.140;65;229.77;230.98;228.45
5/13/22 11:40:00 PM;162.156;171.691;133.494;61;59.995;6;0.255;0.271;0.233;0.160;0.170;0.170;62;229.07;230.24;227.77
5/13/22 11:50:00 PM;174.542;187.635;146.300;66;59.996;9;0.253;0.269;0.231;0.210;0.220;0.230;67;229.29;230.49;228.08
5/14/22 12:00:00 AM;166.158;173.246;130.777;61;59.997;6;0.234;0.244;0.213;0.210;0.210;0.220;62;228.99;230.22;227.76
5/14/22 12:10:00 AM;172.255;185.107;147.465;66;59.993;9;0.226;0.232;0.207;0.190;0.190;0.190;67;229.04;230.25;227.85
5/14/22 12:20:00 AM;165.967;178.107;140.868;63;59.997;8;0.222;0.225;0.203;0.140;0.150;0.150;64;230.15;231.38;228.91
5/14/22 12:30:00 AM;174.161;186.079;142.808;65;60.000;9;0.188;0.191;0.194;0.200;0.180;0.190;67;229.99;231.24;228.79
5/14/22 12:40:00 AM;162.537;175.385;134.076;62;59.996;8;0.185;0.189;0.194;0.190;0.210;0.210;63;230.54;231.79;229.32
5/14/22 12:50:00 AM;171.112;182.579;143.196;65;59.987;10;0.187;0.191;0.195;0.200;0.210;0.210;66;230.67;231.91;229.48
5/14/22 1:00:00 AM;170.731;184.135;144.748;65;59.994;10;0.190;0.196;0.199;0.230;0.250;0.240;66;230.33;231.52;229.12
5/14/22 1:10:00 AM;167.111;179.857;137.957;63;59.993;8;0.187;0.193;0.196;0.160;0.170;0.180;65;230.63;231.85;229.46
5/14/22 1:20:00 AM;159.298;173.829;134.658;61;60.009;6;0.186;0.192;0.195;0.140;0.150;0.150;62;230.30;231.50;229.19
5/14/22 1:30:00 AM;175.495;187.635;146.300;66;59.991;11;0.190;0.198;0.200;0.200;0.210;0.210;68;230.38;231.54;229.24
5/14/22 1:40:00 AM;161.394;170.524;133.300;61;59.990;10;0.194;0.202;0.205;0.210;0.220;0.230;62;230.27;231.37;229.13
5/14/22 1:50:00 AM;173.780;184.718;137.181;65;60.009;9;0.190;0.197;0.199;0.160;0.160;0.160;66;230.93;232.12;229.81
5/14/22 2:00:00 AM;160.060;168.774;130.584;60;59.990;6;0.186;0.194;0.195;0.170;0.170;0.170;61;230.92;232.10;229.84
5/14/22 2:10:00 AM;171.493;184.329;146.300;65;60.003;9;0.185;0.193;0.194;0.170;0.180;0.180;67;230.33;231.48;229.36
5/14/22 2:20:00 AM;157.964;173.635;134.853;61;59.991;6;0.186;0.194;0.195;0.160;0.160;0.170;62;230.85;231.95;229.88
5/14/22 2:30:00 AM;159.298;172.468;130.972;61;59.999;6;0.184;0.193;0.194;0.180;0.170;0.170;62;231.02;232.13;229.97
5/14/22 2:40:00 AM;159.108;169.746;134.270;61;60.011;6;0.184;0.191;0.193;0.190;0.190;0.200;62;231.56;232.63;230.46
5/14/22 2:50:00 AM;168.826;182.774;143.584;65;59.996;9;0.182;0.188;0.190;0.180;0.180;0.180;66;231.17;232.26;230.16
5/14/22 3:00:00 AM;150.342;166.830;130.777;58;60.001;5;0.176;0.179;0.184;0.170;0.160;0.180;60;230.84;231.88;229.76
5/14/22 3:10:00 AM;161.585;176.552;136.987;62;59.992;7;0.180;0.183;0.187;0.200;0.210;0.210;63;230.10;231.17;229.14
5/14/22 3:20:00 AM;154.344;170.135;132.524;60;59.999;11;0.179;0.182;0.186;0.130;0.140;0.140;61;230.12;231.20;229.21
5/14/22 3:30:00 AM;161.394;176.746;141.256;63;60.000;8;0.175;0.177;0.182;0.150;0.150;0.160;64;230.48;231.56;229.63
5/14/22 3:40:00 AM;158.536;174.218;137.957;62;60.008;7;0.174;0.177;0.181;0.200;0.220;0.220;63;230.64;231.71;229.79
5/14/22 3:50:00 AM;152.629;166.635;130.390;59;59.992;4;0.175;0.180;0.184;0.180;0.190;0.200;60;230.69;231.83;229.88
5/14/22 4:00:00 AM;162.728;174.802;140.091;62;59.992;7;0.175;0.180;0.185;0.170;0.170;0.180;64;230.48;231.55;229.67
5/14/22 4:10:00 AM;158.155;175.191;138.733;62;59.986;7;0.173;0.176;0.182;0.130;0.130;0.130;63;230.70;231.84;229.95
5/14/22 4:20:00 AM;157.583;169.941;130.390;60;59.996;6;0.171;0.175;0.179;0.120;0.130;0.120;61;230.96;232.07;230.20
5/14/22 4:30:00 AM;150.152;164.302;128.449;58;60.001;4;0.170;0.175;0.179;0.170;0.180;0.170;59;231.15;232.26;230.39
5/14/22 4:40:00 AM;162.728;179.274;145.136;64;60.004;9;0.170;0.178;0.179;0.190;0.210;0.200;65;230.91;232.00;230.21
5/14/22 4:50:00 AM;153.391;165.274;129.226;59;59.997;5;0.169;0.181;0.181;0.170;0.210;0.200;60;230.69;231.78;229.98
5/14/22 5:00:00 AM;157.012;167.024;129.420;60;60.003;5;0.168;0.181;0.182;0.160;0.170;0.190;60;230.28;231.41;229.60
5/14/22 5:10:00 AM;158.726;171.885;133.688;61;60.001;7;0.164;0.178;0.179;0.160;0.170;0.180;62;230.26;231.40;229.60
5/14/22 5:20:00 AM;161.585;168.580;135.241;61;60.007;6;0.168;0.181;0.183;0.180;0.190;0.190;62;230.53;231.66;229.88
5/14/22 5:30:00 AM;154.916;167.607;131.748;60;60.009;5;0.167;0.181;0.181;0.130;0.140;0.140;61;231.21;232.34;230.57
5/14/22 5:40:00 AM;154.534;167.996;134.270;60;59.986;6;0.166;0.178;0.179;0.190;0.200;0.200;61;230.55;231.70;229.99
5/14/22 5:50:00 AM;161.394;174.413;135.629;62;60.008;6;0.165;0.177;0.176;0.170;0.170;0.170;63;230.28;231.39;229.75
5/14/22 6:00:00 AM;151.105;166.052;130.002;59;59.993;5;0.168;0.180;0.181;0.200;0.210;0.220;60;230.61;231.77;230.13
5/14/22 6:10:00 AM;159.679;173.246;136.211;62;59.993;7;0.172;0.185;0.185;0.190;0.200;0.200;62;230.29;231.39;229.77
5/14/22 6:20:00 AM;154.725;168.385;131.554;60;59.994;6;0.176;0.189;0.189;0.180;0.190;0.190;61;230.58;231.66;230.05
5/14/22 6:30:00 AM;161.394;177.524;138.539;63;59.991;7;0.176;0.188;0.189;0.170;0.170;0.170;64;230.36;231.33;229.78
5/14/22 6:40:00 AM;151.486;164.302;131.166;59;59.991;5;0.171;0.182;0.185;0.120;0.120;0.130;59;230.18;231.14;229.65
5/14/22 6:50:00 AM;155.297;168.580;134.270;60;60.003;9;0.174;0.181;0.185;0.200;0.200;0.200;61;229.56;230.50;229.12
5/14/22 7:00:00 AM;173.208;178.302;144.748;65;59.998;7;0.177;0.184;0.185;0.190;0.200;0.190;66;229.25;230.13;228.79
5/14/22 7:10:00 AM;181.402;165.274;142.226;64;59.995;5;0.184;0.189;0.189;0.230;0.230;0.220;65;229.46;230.30;228.96
5/14/22 7:20:00 AM;187.690;172.080;154.256;68;59.997;6;0.183;0.188;0.187;0.170;0.170;0.170;68;229.86;230.67;229.41
5/14/22 7:30:00 AM;184.451;168.191;154.256;67;60.002;6;0.184;0.190;0.188;0.150;0.170;0.160;67;229.87;230.80;229.49
5/14/22 7:40:00 AM;208.650;192.496;176.182;75;59.988;12;0.180;0.185;0.184;0.130;0.130;0.130;77;229.79;230.65;229.40
5/14/22 7:50:00 AM;224.656;184.913;186.659;78;59.991;9;0.186;0.189;0.188;0.230;0.220;0.220;79;229.27;229.94;228.74
5/14/22 8:00:00 AM;242.377;206.107;196.749;83;59.996;13;0.187;0.191;0.188;0.210;0.220;0.220;85;228.46;229.12;227.94
5/14/22 8:10:00 AM;223.132;191.912;181.420;78;60.001;9;0.185;0.187;0.186;0.160;0.160;0.170;79;228.60;229.31;228.17
5/14/22 8:20:00 AM;224.085;194.635;177.540;78;59.983;8;0.187;0.190;0.189;0.210;0.220;0.220;79;228.59;229.35;228.18
5/14/22 8:30:00 AM;208.650;186.663;163.375;73;60.005;7;0.187;0.191;0.189;0.170;0.180;0.180;74;228.91;229.78;228.61
5/14/22 8:40:00 AM;215.891;203.773;182.391;78;60.005;12;0.189;0.194;0.192;0.160;0.170;0.170;80;228.87;229.73;228.68
5/14/22 8:50:00 AM;220.845;184.329;173.659;76;60.013;7;0.188;0.192;0.191;0.190;0.180;0.190;76;228.69;229.51;228.31
5/14/22 9:00:00 AM;238.376;218.162;188.600;84;59.992;11;0.188;0.190;0.190;0.180;0.170;0.180;85;228.14;229.01;227.94
5/14/22 9:10:00 AM;224.847;212.329;183.943;81;60.001;9;0.184;0.186;0.189;0.200;0.200;0.210;82;227.65;228.63;227.57
5/14/22 9:20:00 AM;229.039;215.829;189.182;82;59.995;11;0.186;0.188;0.190;0.190;0.190;0.190;83;227.61;228.54;227.49
5/14/22 9:30:00 AM;247.522;217.190;194.421;86;59.987;11;0.186;0.188;0.192;0.160;0.170;0.180;87;227.59;228.48;227.43
5/14/22 9:40:00 AM;255.144;245.773;188.600;89;59.992;13;0.188;0.190;0.194;0.170;0.170;0.170;91;227.17;228.09;227.12
5/14/22 9:50:00 AM;246.569;247.328;179.286;87;59.991;10;0.185;0.189;0.194;0.200;0.210;0.220;88;227.02;228.11;227.04
5/14/22 10:00:00 AM;265.053;255.689;189.376;92;60.011;10;0.182;0.186;0.191;0.170;0.190;0.190;93;227.24;228.29;227.15
5/14/22 10:10:00 AM;271.531;252.189;209.943;95;60.001;11;0.183;0.187;0.192;0.180;0.180;0.190;96;227.58;228.56;227.41
5/14/22 10:20:00 AM;241.425;253.356;209.361;91;59.996;13;0.179;0.183;0.188;0.160;0.170;0.170;92;227.21;228.28;227.24
5/14/22 10:30:00 AM;239.710;230.023;207.809;88;59.987;11;0.177;0.181;0.187;0.150;0.160;0.170;89;227.10;228.08;227.09
5/14/22 10:40:00 AM;245.807;235.856;213.048;90;59.992;13;0.184;0.186;0.193;0.230;0.220;0.230;91;226.37;227.41;226.44
5/14/22 10:50:00 AM;236.470;227.106;200.630;86;59.988;10;0.190;0.190;0.198;0.240;0.220;0.240;87;226.20;227.26;226.32
